"DATA_LOAD_ID","RAW_SRC_PK","RAW_SRC_PK_TYP","RAW_FK","RAW_FK_TYP","PRIMARY_NAME","BUS_NM_TYP"
ALL_FDIC_201904,"1,324,833,357",PR_RECORD_ID,"0001083783",FDIC_HOLDER_NUM,FIRST FARMERS AND MERCHANTS CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,387",PR_RECORD_ID,"0001399765",FDIC_HOLDER_NUM,"1867 WESTERN FINANCIAL CORPORATION",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,391",PR_RECORD_ID,"0001202119",FDIC_HOLDER_NUM,"BRADLEY BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,396",PR_RECORD_ID,"0001203899",FDIC_HOLDER_NUM,"CENTRAL BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,419",PR_RECORD_ID,"0001247576",FDIC_HOLDER_NUM,"215 HOLDING CO.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,434",PR_RECORD_ID,"0001416439",FDIC_HOLDER_NUM,"RELIABLE COMMUNITY BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,437",PR_RECORD_ID,"0001059751",FDIC_HOLDER_NUM,"FIRST AMERICAN BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,493",PR_RECORD_ID,"0001086122",FDIC_HOLDER_NUM,"FIRST FARMERS BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,539",PR_RECORD_ID,"0001098880",FDIC_HOLDER_NUM,FIRST UNION FINANCIAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,559",PR_RECORD_ID,"0001132319",FDIC_HOLDER_NUM,"ROCHESTER STATE BANKSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,638",PR_RECORD_ID,"0005041521",FDIC_HOLDER_NUM,"FARMERS AND MERCHANTS BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,671",PR_RECORD_ID,"0001143904",FDIC_HOLDER_NUM,"MARKET BANCORPORATION, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,673",PR_RECORD_ID,"0002780717",FDIC_HOLDER_NUM,"PIESCO, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,679",PR_RECORD_ID,"0001097744",FDIC_HOLDER_NUM,"LATHAM BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,683",PR_RECORD_ID,"0002352253",FDIC_HOLDER_NUM,"NEMO BANCSHARES, INC",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,725",PR_RECORD_ID,"0001076619",FDIC_HOLDER_NUM,F & M FINANCIAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,736",PR_RECORD_ID,"0001122057",FDIC_HOLDER_NUM,JORGENSON HOLDING COMPANY,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,854",PR_RECORD_ID,"0002718167",FDIC_HOLDER_NUM,RSNB BANCORP,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,857",PR_RECORD_ID,"0001053272",FDIC_HOLDER_NUM,"PINNACLE BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,867",PR_RECORD_ID,"0001104978",FDIC_HOLDER_NUM,"JAMES POLK STONE COMMUNITY BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,870",PR_RECORD_ID,"0001417454",FDIC_HOLDER_NUM,LORDSBURG FINANCIAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,885",PR_RECORD_ID,"0001071388",FDIC_HOLDER_NUM,"GENBANC, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,916",PR_RECORD_ID,"0001057980",FDIC_HOLDER_NUM,"ARKANSAS VALLEY BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,972",PR_RECORD_ID,"0001076150",FDIC_HOLDER_NUM,"STATE BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,833,973",PR_RECORD_ID,"0001427211",FDIC_HOLDER_NUM,FIRST CLAY COUNTY BANC CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,121",PR_RECORD_ID,"0001071409",FDIC_HOLDER_NUM,FIRST NATIONAL LONDON BANKSHARES CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,139",PR_RECORD_ID,"0002896207",FDIC_HOLDER_NUM,"SNB BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,190",PR_RECORD_ID,"0001082889",FDIC_HOLDER_NUM,FIRST BOAZ BANCORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,252",PR_RECORD_ID,"0003658729",FDIC_HOLDER_NUM,STATE BANCORP NORTHWEST,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,358",PR_RECORD_ID,"0001103207",FDIC_HOLDER_NUM,COMMERCIAL NATIONAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,379",PR_RECORD_ID,"0002007610",FDIC_HOLDER_NUM,"CHILDRESS BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,400",PR_RECORD_ID,"0003220836",FDIC_HOLDER_NUM,DAINGERFIELD HOLDING COMPANY,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,418",PR_RECORD_ID,"0003213922",FDIC_HOLDER_NUM,"NEWFIRST FINANCIAL GROUP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,438",PR_RECORD_ID,"0001101726",FDIC_HOLDER_NUM,"TEXAS GULF BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,446",PR_RECORD_ID,"0001110193",FDIC_HOLDER_NUM,"GIDDINGS BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,447",PR_RECORD_ID,"0001246515",FDIC_HOLDER_NUM,"FIRST GILMER BANKSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,454",PR_RECORD_ID,"0001107700",FDIC_HOLDER_NUM,"FIRST GRAHAM BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,457",PR_RECORD_ID,"0005139969",FDIC_HOLDER_NUM,"D2 ALLIANCES, LLC",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,489",PR_RECORD_ID,"0001104503",FDIC_HOLDER_NUM,"JACKSBORO NATIONAL BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,493",PR_RECORD_ID,"0004805829",FDIC_HOLDER_NUM,"FNBK HOLDINGS, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,504",PR_RECORD_ID,"0001100813",FDIC_HOLDER_NUM,"FIRST TEXAS BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,526",PR_RECORD_ID,"0003026896",FDIC_HOLDER_NUM,MASON BANK EMPLOYEE'S STOCK OWNERSHIP PLAN AND TRUST,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,531",PR_RECORD_ID,"0002291295",FDIC_HOLDER_NUM,"MENARD BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,586",PR_RECORD_ID,"0002366755",FDIC_HOLDER_NUM,QUANAH FINANCIAL CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,662",PR_RECORD_ID,"0002734073",FDIC_HOLDER_NUM,"ARENZVILLE BANCORP, INC",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,735",PR_RECORD_ID,"0001209323",FDIC_HOLDER_NUM,"LASALLE BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,746",PR_RECORD_ID,"0001206760",FDIC_HOLDER_NUM,"FIRST MID-ILLINOIS BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,748",PR_RECORD_ID,"0001208184",FDIC_HOLDER_NUM,"FIRST MIDWEST BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,890",PR_RECORD_ID,"0001491360",FDIC_HOLDER_NUM,FIRST BANK CORP,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,913",PR_RECORD_ID,"0003288425",FDIC_HOLDER_NUM,FIRST NATIONAL CAPITAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,926",PR_RECORD_ID,"0001134966",FDIC_HOLDER_NUM,"JBS, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,834,998",PR_RECORD_ID,"0003176559",FDIC_HOLDER_NUM,"ALLNATIONS BANCORPORATION, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,020",PR_RECORD_ID,"0001065565",FDIC_HOLDER_NUM,"N.B.C. BANCSHARES IN PAWHUSKA, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,060",PR_RECORD_ID,"0001140060",FDIC_HOLDER_NUM,"HOOKER NATIONAL BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,078",PR_RECORD_ID,"0003256134",FDIC_HOLDER_NUM,BANK7 CORP,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,110",PR_RECORD_ID,"0002224408",FDIC_HOLDER_NUM,"FIRST PRYOR BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,206",PR_RECORD_ID,"0001134069",FDIC_HOLDER_NUM,FCN BANC CORP.,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,257",PR_RECORD_ID,"0001208595",FDIC_HOLDER_NUM,FIRST FINANCIAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,270",PR_RECORD_ID,"0002807007",FDIC_HOLDER_NUM,LNB COMMUNITY BANCORP,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,349",PR_RECORD_ID,"0001200348",FDIC_HOLDER_NUM,SECURITY NATIONAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,437",PR_RECORD_ID,"0001058624",FDIC_HOLDER_NUM,"PRAIRIE STAR BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,526",PR_RECORD_ID,"0001928437",FDIC_HOLDER_NUM,MIDLAND FINANCIAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,550",PR_RECORD_ID,"0002796857",FDIC_HOLDER_NUM,SJN BANC CO,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,571",PR_RECORD_ID,"0001060524",FDIC_HOLDER_NUM,"WAMEGO BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,591",PR_RECORD_ID,"0002706726",FDIC_HOLDER_NUM,"DELMARVA BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,775",PR_RECORD_ID,"0001143548",FDIC_HOLDER_NUM,FNB BANCSHARES INC.,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,895",PR_RECORD_ID,"0001128460",FDIC_HOLDER_NUM,BANCOMMUNITY SERVICE CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,931",PR_RECORD_ID,"0001209275",FDIC_HOLDER_NUM,"FNB HARTFORD BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,835,988",PR_RECORD_ID,"0002577159",FDIC_HOLDER_NUM,"FIRST NATIONAL BANCORP OF RIVER FALLS, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,039",PR_RECORD_ID,"0001063516",FDIC_HOLDER_NUM,LEWELLEN NATIONAL CORP.,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,076",PR_RECORD_ID,"0001061156",FDIC_HOLDER_NUM,JONES NATIONAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,095",PR_RECORD_ID,"0001056415",FDIC_HOLDER_NUM,CITIZENS NATIONAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,096",PR_RECORD_ID,"0001050646",FDIC_HOLDER_NUM,FIRST YORK BAN CORP.,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,142",PR_RECORD_ID,"0001104923",FDIC_HOLDER_NUM,EXTRACO CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,173",PR_RECORD_ID,"0001137284",FDIC_HOLDER_NUM,"FANNIN BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,269",PR_RECORD_ID,"0002948919",FDIC_HOLDER_NUM,"YANKEE RIDGE, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,307",PR_RECORD_ID,"0002749433",FDIC_HOLDER_NUM,"LIMBERLOST BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,322",PR_RECORD_ID,"0003943528",FDIC_HOLDER_NUM,VAN FINANCIAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,345",PR_RECORD_ID,"0001210570",FDIC_HOLDER_NUM,"R & J FINANCIAL CORPORATION, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,408",PR_RECORD_ID,"0002818245",FDIC_HOLDER_NUM,"PEOPLES BANCORP OF NORTH CAROLINA, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,452",PR_RECORD_ID,"0001139000",FDIC_HOLDER_NUM,"APOLLO BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,531",PR_RECORD_ID,"0002722892",FDIC_HOLDER_NUM,"UNION BANKSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,537",PR_RECORD_ID,"0001136410",FDIC_HOLDER_NUM,"CITIZENS BANCSHARES OF LOYAL, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,757",PR_RECORD_ID,"0001068191",FDIC_HOLDER_NUM,HUNTINGTON BANCSHARES INCORPORATED,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,803",PR_RECORD_ID,"0002759900",FDIC_HOLDER_NUM,LCNB CORP.,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,826",PR_RECORD_ID,"0001142336",FDIC_HOLDER_NUM,PARK NATIONAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,860",PR_RECORD_ID,"0004226693",FDIC_HOLDER_NUM,"FNB BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,933",PR_RECORD_ID,"0001363784",FDIC_HOLDER_NUM,"EASTERN BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,836,953",PR_RECORD_ID,"0001139925",FDIC_HOLDER_NUM,"NATIONAL BANKSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,013",PR_RECORD_ID,"0001076422",FDIC_HOLDER_NUM,"PIONEER BANKSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,081",PR_RECORD_ID,"0001048812",FDIC_HOLDER_NUM,ARROW FINANCIAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,237",PR_RECORD_ID,"0001117464",FDIC_HOLDER_NUM,ACNB CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,291",PR_RECORD_ID,"0001118368",FDIC_HOLDER_NUM,"CITIZENS FINANCIAL SERVICES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,335",PR_RECORD_ID,"0001117213",FDIC_HOLDER_NUM,PALM BANCORP,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,373",PR_RECORD_ID,"0001116609",FDIC_HOLDER_NUM,UNIVEST CORPORATION OF PENNSYLVANIA,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,395",PR_RECORD_ID,"0001143623",FDIC_HOLDER_NUM,CITIZENS & NORTHERN CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,526",PR_RECORD_ID,"0003333790",FDIC_HOLDER_NUM,"REPUBLIC BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,589",PR_RECORD_ID,"0001127173",FDIC_HOLDER_NUM,"CEYLON BANCORPORATION, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,628",PR_RECORD_ID,"0002816803",FDIC_HOLDER_NUM,"JAMESMARK BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,630",PR_RECORD_ID,"0001096916",FDIC_HOLDER_NUM,"CAIRO/MOBERLY BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,644",PR_RECORD_ID,"0001097173",FDIC_HOLDER_NUM,"LINCOLN COUNTY BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,661",PR_RECORD_ID,"0001095469",FDIC_HOLDER_NUM,"CENTURY BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,675",PR_RECORD_ID,"0001247017",FDIC_HOLDER_NUM,"FORSYTH BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,732",PR_RECORD_ID,"0001081613",FDIC_HOLDER_NUM,B.P.C. CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,751",PR_RECORD_ID,"0001025998",FDIC_HOLDER_NUM,"FRANK P. DOYLE TRUST, ARTICLE IX",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,777",PR_RECORD_ID,"0002592705",FDIC_HOLDER_NUM,"FIRST STATE BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,782",PR_RECORD_ID,"0001201439",FDIC_HOLDER_NUM,SLOAN STATE CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,807",PR_RECORD_ID,"0001417203",FDIC_HOLDER_NUM,"ST. LANDRY BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,808",PR_RECORD_ID,"0001125058",FDIC_HOLDER_NUM,"PRAIRIE BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,814",PR_RECORD_ID,"0001126112",FDIC_HOLDER_NUM,"WEB, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,823",PR_RECORD_ID,"0001080568",FDIC_HOLDER_NUM,GREAT SOUTHERN CAPITAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,839",PR_RECORD_ID,"0004504917",FDIC_HOLDER_NUM,"WILDCAT BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,871",PR_RECORD_ID,"0001122057",FDIC_HOLDER_NUM,JORGENSON HOLDING COMPANY,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,886",PR_RECORD_ID,"0001132104",FDIC_HOLDER_NUM,FB FINANCIAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,981",PR_RECORD_ID,"0002618614",FDIC_HOLDER_NUM,"QUEENSTOWN BANCORP OF MARYLAND, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,837,985",PR_RECORD_ID,"0002565950",FDIC_HOLDER_NUM,"EAGLE INVESTMENT COMPANY, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,009",PR_RECORD_ID,"0001136540",FDIC_HOLDER_NUM,NORTH SHORE FINANCIAL CORPORATION,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,024",PR_RECORD_ID,"0001128769",FDIC_HOLDER_NUM,"MERCHANTS FINANCIAL GROUP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,025",PR_RECORD_ID,"0001127276",FDIC_HOLDER_NUM,"FINANCIAL SERVICES OF WINGER, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,035",PR_RECORD_ID,"0002313544",FDIC_HOLDER_NUM,"COMMUNITY BANCSHARES OF MISSISSIPPI, INC. EMPLOYEE STOCK OWNERSHIP PLAN",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,047",PR_RECORD_ID,"0001064492",FDIC_HOLDER_NUM,"URICH BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,050",PR_RECORD_ID,"0001100251",FDIC_HOLDER_NUM,"MONTGOMERY BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,072",PR_RECORD_ID,"0004932798",FDIC_HOLDER_NUM,BANK FORWARD EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,159",PR_RECORD_ID,"0002317690",FDIC_HOLDER_NUM,"MOUNDVILLE BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,186",PR_RECORD_ID,"0001139466",FDIC_HOLDER_NUM,"SALIN BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,195",PR_RECORD_ID,"0001916760",FDIC_HOLDER_NUM,WEST BEND BANCORP.,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,207",PR_RECORD_ID,"0002234210",FDIC_HOLDER_NUM,HSB FINANCIAL CORP.,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,238",PR_RECORD_ID,"0005009389",FDIC_HOLDER_NUM,"APEX BANCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,240",PR_RECORD_ID,"0002854092",FDIC_HOLDER_NUM,"OVERTON FINANCIAL SERVICES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,254",PR_RECORD_ID,"0002525048",FDIC_HOLDER_NUM,"HOME BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,287",PR_RECORD_ID,"0001210646",FDIC_HOLDER_NUM,"STILLMAN BANCCORP, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,297",PR_RECORD_ID,"0001492527",FDIC_HOLDER_NUM,"GREAT RIVER BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,337",PR_RECORD_ID,"0001084203",FDIC_HOLDER_NUM,"MERCHANTS & FARMERS BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,393",PR_RECORD_ID,"0001022063",FDIC_HOLDER_NUM,"CAPITAL BANCSHARES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,401",PR_RECORD_ID,"0001048773",FDIC_HOLDER_NUM,VALLEY NATIONAL BANCORP,BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,409",PR_RECORD_ID,"0001048858",FDIC_HOLDER_NUM,"TSB SERVICES, INC.",BANK_HOLDER_NAME
ALL_FDIC_201904,"1,324,838,445",PR_RECORD_ID,"0001071502",FDIC_HOLDER_NUM,"UNITED BANCORP, INC.",BANK_HOLDER_NAME
